,gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsPlayType,specialTeamsResult,kickerId,returnerId,preSnapHomeScore,preSnapVisitorScore,kickLength,kickReturnYardage,playResult,absoluteYardlineNumber,season,week,gameDate,gameTimeEastern,homeTeamAbbr,visitorTeamAbbr,hangTime,kickDirectionIntended,kickDirectionActual,returnDirectionIntended,returnDirectionActual,kickType
947,2018112900,558,"(6:44) (Punt formation) C.Jones punts 51 yards to NO 25, Center-L.Ladouceur. A.Kamara to NO 26 for 1 yard (K.Frazier).",1,4,15,DAL,Punt,Return,38138.0,44879,3,0,51.0,1.0,50,86,2018,13,11/29/2018,20:20:00,DAL,NO,4.68,L,L,C,C,N
948,2018112900,650,"(5:15) (Punt formation) T.Morstead punts 55 yards to DAL 15, Center-Z.Wood, fair catch by C.Beasley.",1,4,6,NO,Punt,Fair Catch,34615.0,38947,3,0,55.0,0.0,55,40,2018,13,11/29/2018,20:20:00,DAL,NO,4.85,C,C,,,N
949,2018112900,3018,"(14:17) (Punt formation) C.Jones punts 50 yards to NO 18, Center-L.Ladouceur. A.Kamara pushed ob at NO 34 for 16 yards (L.Ladouceur; J.Heath).",4,4,3,DAL,Punt,Return,38138.0,44879,13,10,50.0,16.0,34,42,2018,13,11/29/2018,20:20:00,DAL,NO,3.63,L,L,C,C,N
950,2018120200,769,"(3:29) M.Bosher punts 55 yards to BAL 25, Center-J.Harris. C.Jones to BAL 29 for 4 yards (R.Gage; B.Carter).",1,4,15,ATL,Punt,Return,37267.0,43349,3,7,55.0,4.0,51,30,2018,13,12/02/2018,13:00:00,ATL,BAL,4.75,R,R,C,C,N
951,2018120200,1457,"(7:59) S.Koch punts 38 yards to ATL 10, Center-M.Cox, fair catch by J.Hardy.",2,4,6,BAL,Punt,Fair Catch,31018.0,42450,10,7,38.0,0.0,38,62,2018,13,12/02/2018,13:00:00,ATL,BAL,4.74,C,C,,,A
952,2018120200,1834,"(3:17) S.Koch punts 39 yards to ATL 33, Center-M.Cox. J.Hardy pushed ob at BAL 49 for 18 yards (C.Board).",2,4,2,BAL,Punt,Return,31018.0,42450,10,7,39.0,18.0,21,38,2018,13,12/02/2018,13:00:00,ATL,BAL,3.25,R,R,R,R,N
953,2018120200,1997,"(1:55) M.Bosher punts 40 yards to BAL 18, Center-J.Harris, fair catch by C.Jones.",2,4,19,ATL,Punt,Fair Catch,37267.0,43349,10,7,40.0,0.0,40,68,2018,13,12/02/2018,13:00:00,ATL,BAL,4.42,C,C,,,N
954,2018120200,2771,"(8:47) M.Bosher punts 53 yards to BAL 13, Center-J.Harris, fair catch by C.Jones.",3,4,1,ATL,Punt,Fair Catch,37267.0,43349,10,13,53.0,0.0,53,44,2018,13,12/02/2018,13:00:00,ATL,BAL,4.76,R,R,,,N
955,2018120200,3398,"(14:13) M.Bosher punts 53 yards to BAL 16, Center-J.Harris, fair catch by C.Jones.",4,4,4,ATL,Punt,Fair Catch,37267.0,43349,10,16,53.0,0.0,53,79,2018,13,12/02/2018,13:00:00,ATL,BAL,4.77,C,C,,,N
956,2018120201,618,"(4:21) K.Huber punts 32 yards to DEN 18, Center-C.Harris. R.Cracraft to DEN 19 for 1 yard (A.Erickson).",1,4,14,CIN,Punt,Return,34593.0,45900,0,0,32.0,1.0,31,60,2018,13,12/02/2018,13:00:00,CIN,DEN,4.17,R,R,,,A
957,2018120201,710,"(3:23) C.Wadman punts 58 yards to CIN 18, Center-C.Kreiter. A.Erickson to CIN 32 for 14 yards (A.Janovich). PENALTY on CIN-K.Russell, Illegal Block Above the Waist, 10 yards, enforced at CIN 22. {Erickson credited with 4 return yards due to the penalty}",1,4,5,DEN,Punt,Return,45986.0,43663,0,0,58.0,4.0,64,34,2018,13,12/02/2018,13:00:00,CIN,DEN,4.6,C,C,L,L,N
958,2018120201,1535,"(5:08) K.Huber punts 38 yards to DEN 43, Center-C.Harris. R.Cracraft pushed ob at DEN 45 for 2 yards (J.Franks).",2,4,31,CIN,Punt,Return,34593.0,45900,0,0,38.0,2.0,36,29,2018,13,12/02/2018,13:00:00,CIN,DEN,3.65,C,C,C,L,N
959,2018120201,2393,"(13:53) K.Huber punts 57 yards to DEN 25, Center-C.Harris. R.Cracraft to DEN 35 for 10 yards (C.Fejedelem). PENALTY on DEN-J.Jones, Illegal Block Above the Waist, 10 yards, enforced at DEN 28. {Cracraft credited with 3 yard return due to the penalty}",3,4,17,CIN,Punt,Return,34593.0,45900,3,7,57.0,3.0,64,92,2018,13,12/02/2018,13:00:00,CIN,DEN,4.62,C,C,C,C,N
960,2018120201,3660,"(9:28) C.Wadman punts 37 yards to CIN 12, Center-C.Kreiter, fair catch by A.Erickson.",4,4,14,DEN,Punt,Fair Catch,45986.0,43663,10,21,37.0,0.0,37,59,2018,13,12/02/2018,13:00:00,CIN,DEN,4.72,L,L,,,A
961,2018120201,4051,"(3:21) C.Wadman punts 23 yards to CIN 15, Center-C.Kreiter, fair catch by A.Erickson.",4,4,12,DEN,Punt,Fair Catch,45986.0,43663,10,21,23.0,0.0,23,48,2018,13,12/02/2018,13:00:00,CIN,DEN,4.35,L,L,,,A
962,2018120202,442,"(8:08) S.Martin punts 39 yards to LA 28, Center-D.Muhlbach. J.Natson to LA 30 for 2 yards (D.Shead). PENALTY on LA-S.Shields, Illegal Block Above the Waist, 10 yards, enforced at LA 30.",1,4,2,DET,Punt,Return,40113.0,45150,0,0,39.0,2.0,47,43,2018,13,12/02/2018,13:00:00,DET,LA,3.66,C,C,C,C,N
963,2018120202,1224,"(8:45) S.Martin punts 44 yards to LA 29, Center-D.Muhlbach, fair catch by J.Natson.",2,4,8,DET,Punt,Fair Catch,40113.0,45150,3,3,44.0,0.0,44,83,2018,13,12/02/2018,13:00:00,DET,LA,4.84,L,L,,,N
964,2018120202,1815,"(1:46) S.Martin punts 58 yards to LA 24, Center-D.Muhlbach. J.Natson to LA 32 for 8 yards (M.Killebrew).",2,4,17,DET,Punt,Return,40113.0,45150,3,10,58.0,8.0,50,92,2018,13,12/02/2018,13:00:00,DET,LA,4.62,C,C,L,L,N
965,2018120202,2355,"(14:15) S.Martin punts 54 yards to LA 18, Center-D.Muhlbach. J.Natson to LA 26 for 8 yards (T.Walker).",3,4,7,DET,Punt,Return,40113.0,45150,3,13,54.0,8.0,46,38,2018,13,12/02/2018,13:00:00,DET,LA,4.53,C,C,R,R,N
966,2018120202,3676,"(9:57) J.Hekker punts 53 yards to DET 31, Center-J.McQuaide, fair catch by B.Ellington.",4,4,10,LA,Punt,Fair Catch,38815.0,41335,13,16,53.0,0.0,53,26,2018,13,12/02/2018,13:00:00,DET,LA,4.7,L,L,,,N
967,2018120203,547,"(5:13) J.Scott punts 42 yards to ARI 46, Center-H.Bradley. C.Kirk to ARI 46 for no gain (J.Jones).",1,4,6,GB,Punt,Return,46241.0,46116,0,0,42.0,0.0,42,22,2018,13,12/02/2018,13:00:00,GB,ARI,4.8,C,C,,,N
968,2018120203,955,"(13:55) A.Lee punts 50 yards to GB 41, Center-A.Brewer. J.Alexander pushed ob at ARI 35 for 24 yards (Bra.Williams).",2,4,12,ARI,Punt,Return,29141.0,46087,0,0,50.0,24.0,26,19,2018,13,12/02/2018,13:00:00,GB,ARI,3.76,C,C,C,R,N
969,2018120203,2164,"(13:47) A.Lee punts 44 yards to GB 34, Center-A.Brewer. J.Alexander to GB 35 for 1 yard (Bra.Williams).",3,4,13,ARI,Punt,Return,29141.0,46087,10,7,44.0,1.0,43,88,2018,13,12/02/2018,13:00:00,GB,ARI,4.59,C,C,C,C,N
970,2018120203,2395,"(10:34) A.Lee punts 48 yards to GB 24, Center-A.Brewer, fair catch by J.Alexander.",3,4,2,ARI,Punt,Fair Catch,29141.0,46087,10,7,48.0,0.0,48,82,2018,13,12/02/2018,13:00:00,GB,ARI,4.36,C,C,,,N
971,2018120203,2581,"(7:51) K.Fackrell and L.Kendricks reported in as eligible.  J.Scott punts 57 yards to ARI 5, Center-H.Bradley. C.Kirk to ARI 13 for 8 yards (O.Burks).",3,4,7,GB,Punt,Return,46241.0,46116,10,7,57.0,8.0,49,48,2018,13,12/02/2018,13:00:00,GB,ARI,4.43,C,C,C,C,N
972,2018120203,3197,"(14:11) J.Scott punts 57 yards to ARI 23, Center-H.Bradley. C.Kirk to ARI 29 for 6 yards (T.Brown). GB-I.Campbell was injured during the play.",4,4,26,GB,Punt,Return,46241.0,46116,10,17,57.0,6.0,51,90,2018,13,12/02/2018,13:00:00,GB,ARI,4.73,L,L,C,C,N
973,2018120204,503,"(6:38) B.Colquitt punts 40 yards to HOU 28, Center-C.Hughlett. D.Carter to CLE 24 for 48 yards (T.Vallejo). FUMBLES (T.Vallejo), recovered by HOU-G.Howell at CLE 11. G.Howell to CLE 4 for 7 yards (P.Gaines). PENALTY on HOU-J.Bademosi, Offensive Holding, 10 yards, enforced at HOU 28.",1,4,5,CLE,Punt,Return,34723.0,42794,3,0,40.0,0.0,50,42,2018,13,12/02/2018,13:00:00,HOU,CLE,3.64,C,C,L,L,N
974,2018120204,1171,"(9:10) T.Daniel punts 29 yards to CLE 11, Center-J.Weeks, fair catch by J.Peppers.",2,4,3,HOU,Punt,Fair Catch,46810.0,44837,10,0,29.0,0.0,29,70,2018,13,12/02/2018,13:00:00,HOU,CLE,4.37,C,C,,,A
975,2018120204,4265,"(1:53) T.Daniel punts 33 yards to CLE 6, Center-J.Weeks, fair catch by J.Peppers.",4,4,11,HOU,Punt,Fair Catch,46810.0,44837,29,13,33.0,0.0,33,49,2018,13,12/02/2018,13:00:00,HOU,CLE,4.2,C,C,,,A
976,2018120205,298,"(10:45) L.Cooke punts 55 yards to IND 8, Center-M.Overton, fair catch by C.Rogers. PENALTY on JAX-C.Reavis, Fair Catch Interference, 15 yards, enforced at IND 8.",1,4,1,JAX,Punt,Fair Catch,46316.0,43556,0,0,55.0,0.0,40,47,2018,13,12/02/2018,13:00:00,JAX,IND,4.44,R,R,,,N
977,2018120205,587,"(7:04) R.Sanchez punts 38 yards to JAX 14, Center-L.Rhodes, fair catch by D.Westbrook.",1,4,1,IND,Punt,Fair Catch,45153.0,44923,0,0,38.0,0.0,38,62,2018,13,12/02/2018,13:00:00,JAX,IND,4.85,C,C,,,A
978,2018120205,2427,"(13:21) R.Sanchez punts 53 yards to JAX 17, Center-L.Rhodes, fair catch by R.Greene.",3,4,5,IND,Punt,Fair Catch,45153.0,42482,3,0,53.0,0.0,53,40,2018,13,12/02/2018,13:00:00,JAX,IND,4.29,C,C,,,N
979,2018120205,2619,"(9:32) L.Cooke punts 56 yards to IND 17, Center-M.Overton. C.Rogers to IND 21 for 4 yards (C.Davis; M.Overton).",3,4,11,JAX,Punt,Return,46316.0,43556,3,0,56.0,4.0,52,83,2018,13,12/02/2018,13:00:00,JAX,IND,4.75,L,L,,,N
980,2018120205,2826,"(6:39) R.Sanchez punts 40 yards to JAX 15, Center-L.Rhodes, fair catch by D.Westbrook.",3,4,9,IND,Punt,Fair Catch,45153.0,44923,3,0,40.0,0.0,40,55,2018,13,12/02/2018,13:00:00,JAX,IND,4.65,C,C,,,A
981,2018120205,2932,"(5:14) L.Cooke punts 55 yards to IND 25, Center-M.Overton, fair catch by C.Rogers.",3,4,5,JAX,Punt,Fair Catch,46316.0,43556,3,0,55.0,0.0,55,90,2018,13,12/02/2018,13:00:00,JAX,IND,4.68,R,R,,,N
982,2018120205,3064,"(2:41) R.Sanchez punts 55 yards to JAX 24, Center-L.Rhodes. R.Greene to JAX 32 for 8 yards (C.Milton).",3,4,14,IND,Punt,Return,45153.0,42482,3,0,55.0,8.0,47,31,2018,13,12/02/2018,13:00:00,JAX,IND,4.24,C,C,C,C,N
983,2018120205,3666,"(6:06) L.Cooke punts 50 yards to IND 18, Center-M.Overton. C.Rogers to IND 27 for 9 yards (C.Reavis).",4,4,11,JAX,Punt,Return,46316.0,43556,6,0,50.0,9.0,41,42,2018,13,12/02/2018,13:00:00,JAX,IND,4.61,C,C,C,C,N
984,2018120205,4068,"(2:00) L.Cooke punts 47 yards to IND 15, Center-M.Overton, fair catch by C.Rogers.",4,4,1,JAX,Punt,Fair Catch,46316.0,43556,6,0,47.0,0.0,47,48,2018,13,12/02/2018,13:00:00,JAX,IND,4.54,L,L,,,A
985,2018120206,485,"(6:57) (Punt formation) M.Darr punts 53 yards to MIA 7, Center-R.Ferguson. K.Stills to MIA 13 for 6 yards (S.Neal).",1,4,6,BUF,Punt,Return,42747.0,40092,7,0,53.0,6.0,47,70,2018,13,12/02/2018,13:00:00,MIA,BUF,4.82,C,C,C,C,N
986,2018120206,1295,"(9:36) (Punt formation) M.Haack punts 49 yards to BUF 42, Center-J.Denney, fair catch by I.McKenzie.",2,4,15,MIA,Punt,Fair Catch,45296.0,44985,7,6,49.0,0.0,49,101,2018,13,12/02/2018,13:00:00,MIA,BUF,4.84,R,R,,,N
987,2018120206,2922,"(1:55) (Punt formation) M.Haack punts 52 yards to BUF 23, Center-J.Denney, fair catch by I.McKenzie.",3,4,8,MIA,Punt,Fair Catch,45296.0,44985,14,9,52.0,0.0,52,35,2018,13,12/02/2018,13:00:00,MIA,BUF,4.69,R,R,,,N
988,2018120206,3972,"(2:33) (Punt formation) M.Haack punts 39 yards to BUF 10, Center-J.Denney, fair catch by M.Hyde.",4,4,4,MIA,Punt,Fair Catch,45296.0,40107,21,17,39.0,0.0,39,59,2018,13,12/02/2018,13:00:00,MIA,BUF,4.8,L,L,,,A
989,2018120207,367,"(11:04) R.Dixon punts 54 yards to CHI 16, Center-Z.DeOssie. T.Cohen pushed ob at CHI 31 for 15 yards (R.Dixon).",1,4,5,NYG,Punt,Return,43517.0,44932,7,0,54.0,15.0,39,40,2018,13,12/02/2018,13:00:00,NYG,CHI,4.58,C,C,R,R,N
990,2018120207,465,"(9:36) P.O'Donnell punts 43 yards to NYG 18, Center-P.Scales, fair catch by J.Davis.",1,4,2,CHI,Punt,Fair Catch,41420.0,46683,7,0,43.0,0.0,43,71,2018,13,12/02/2018,13:00:00,NYG,CHI,4.76,C,C,,,A
991,2018120207,1384,"(10:12) P.O'Donnell punts 53 yards to NYG 28, Center-P.Scales. J.Davis to NYG 38 for 10 yards (P.Scales, N.Kwiatkoski).",2,4,11,CHI,Punt,Return,41420.0,46683,7,7,53.0,10.0,43,29,2018,13,12/02/2018,13:00:00,NYG,CHI,4.8,C,C,L,L,N
992,2018120207,1476,"(9:09) R.Dixon punts 33 yards to CHI 26, Center-Z.DeOssie, fair catch by T.Cohen.",2,4,7,NYG,Punt,Fair Catch,43517.0,44932,7,7,33.0,0.0,33,69,2018,13,12/02/2018,13:00:00,NYG,CHI,3.73,C,C,,,N
993,2018120207,2003,"(1:56) R.Dixon punts 41 yards to CHI 21, Center-Z.DeOssie, fair catch by T.Cohen.",2,4,5,NYG,Punt,Fair Catch,43517.0,44932,7,14,41.0,0.0,41,72,2018,13,12/02/2018,13:00:00,NYG,CHI,4.19,L,L,,,N
994,2018120207,2144,"(1:26) P.O'Donnell punts 49 yards to NYG 32, Center-P.Scales. J.Davis to NYG 43 for 11 yards (D.Houston-Carson, D.Brown).",2,4,12,CHI,Punt,Return,41420.0,46683,7,14,49.0,11.0,38,29,2018,13,12/02/2018,13:00:00,NYG,CHI,4.48,C,C,R,R,N
995,2018120207,2572,"(11:21) P.O'Donnell punts 54 yards to NYG 25, Center-P.Scales. J.Davis to NYG 40 for 15 yards (N.Kwiatkoski, D.Brown).",3,4,14,CHI,Punt,Return,41420.0,46683,17,14,54.0,15.0,39,31,2018,13,12/02/2018,13:00:00,NYG,CHI,4.19,C,C,R,R,N
996,2018120207,3314,"(12:46) R.Dixon punts 53 yards to CHI 35, Center-Z.DeOssie. T.Cohen to CHI 43 for 8 yards (R.Ellison). FUMBLES (R.Ellison), and recovers at CHI 45. T.Cohen to CHI 45 for no gain (K.Wynn). PENALTY on CHI-J.Bellamy, Illegal Block Above the Waist, 10 yards, enforced at CHI 36.",4,4,18,NYG,Punt,Return,43517.0,44932,24,14,53.0,8.0,62,22,2018,13,12/02/2018,13:00:00,NYG,CHI,4.83,R,R,L,L,N
997,2018120208,437,"(7:47) (Punt formation) D.Jones punts 36 yards to LAC 48, Center-M.Windt, fair catch by R.Switzer.",1,4,19,LAC,Punt,Fair Catch,29177.0,44946,7,0,36.0,0.0,36,98,2018,13,12/02/2018,20:20:00,PIT,LAC,4.34,C,C,,,N
998,2018120208,1370,"(7:30) (Punt formation) D.Jones punts 47 yards to PIT 21, Center-M.Windt, fair catch by R.Switzer. PENALTY on PIT-R.Nix, Offensive Holding, 10 yards, enforced at PIT 21.",2,4,13,LAC,Punt,Fair Catch,29177.0,44946,13,7,47.0,0.0,57,42,2018,13,12/02/2018,20:20:00,PIT,LAC,4.38,C,C,,,N
999,2018120208,1843,"(1:47) (Punt formation) D.Jones punts 52 yards to PIT 9, Center-M.Windt. R.Switzer to PIT 18 for 9 yards (N.Dzubnar, J.Brown). PENALTY on PIT-B.Allen, Illegal Block Above the Waist, 9 yards, enforced at PIT 18.",2,4,10,LAC,Punt,Return,29177.0,44946,16,7,52.0,9.0,52,49,2018,13,12/02/2018,20:20:00,PIT,LAC,4.75,C,C,C,C,N
1000,2018120208,3040,"(13:11) (Punt formation) J.Berry punts 57 yards to LAC 27, Center-K.Canaday. D.King for 73 yards, TOUCHDOWN. PIT-K.Canaday was injured during the play.",4,4,24,PIT,Punt,Return,42333.0,44964,23,15,57.0,73.0,-16,26,2018,13,12/02/2018,20:20:00,PIT,LAC,4.44,R,R,C,C,N
1001,2018120208,3166,"(12:08) (Punt formation) J.Berry punts 49 yards to LAC 21, Center-K.Canaday, fair catch by D.King.",4,4,5,PIT,Punt,Fair Catch,42333.0,44964,23,23,49.0,0.0,49,40,2018,13,12/02/2018,20:20:00,PIT,LAC,5.03,C,C,,,N
1002,2018120209,1376,"(4:29) B.Anger punts 51 yards to CAR 29, Center-G.Sanborn. K.Barner to TB 42 for 29 yards (B.Anger). PENALTY on CAR-B.Jacobs, Illegal Block Above the Waist, 10 yards, enforced at CAR 35.",2,4,29,TB,Punt,Return,38600.0,40130,10,7,51.0,6.0,55,30,2018,13,12/02/2018,13:00:00,TB,CAR,4.69,L,L,C,C,N
1003,2018120209,2975,"(12:31) B.Anger punts 31 yards to CAR 13, Center-G.Sanborn, fair catch by K.Barner.",4,4,5,TB,Punt,Fair Catch,38600.0,40130,24,17,31.0,0.0,31,66,2018,13,12/02/2018,13:00:00,TB,CAR,4.78,L,L,,,A
1004,2018120209,3486,"(4:17) B.Anger punts 55 yards to CAR 21, Center-G.Sanborn. K.Barner to CAR 21 for no gain (B.Wilson).",4,4,5,TB,Punt,Return,38600.0,40130,24,17,55.0,0.0,55,34,2018,13,12/02/2018,13:00:00,TB,CAR,5.07,R,R,,,N
1005,2018120210,874,"(3:57) J.Townsend punts 39 yards to KC 14, Center-T.Sieg, fair catch by T.Hill.",1,4,13,OAK,Punt,Fair Catch,46242.0,43454,0,10,39.0,0.0,39,63,2018,13,12/02/2018,16:05:00,OAK,KC,4.19,C,C,,,A
1006,2018120210,3191,"(2:32) D.Colquitt punts 43 yards to OAK 34, Center-J.Winchester, fair catch by J.Richard.",3,4,7,KC,Punt,Fair Catch,29926.0,44045,16,26,43.0,0.0,43,33,2018,13,12/02/2018,16:05:00,OAK,KC,4.81,L,L,,,N
1007,2018120210,3903,"(9:25) D.Colquitt punts 45 yards to OAK 46, Center-J.Winchester, fair catch by D.Harris.",4,4,9,KC,Punt,Fair Catch,29926.0,37251,23,33,45.0,0.0,45,101,2018,13,12/02/2018,16:05:00,OAK,KC,4.92,C,C,,,N
1008,2018120211,144,"(13:27) (Punt formation) B.Kern punts 44 yards to NYJ 35, Center-B.Brinkley. A.Roberts pushed ob at NYJ 39 for 4 yards (K.Lewis).",1,4,14,TEN,Punt,Return,33338.0,35527,0,0,44.0,4.0,40,89,2018,13,12/02/2018,16:05:00,TEN,NYJ,4.28,L,L,R,R,N
1009,2018120211,3080,"(14:46) (Punt formation) B.Kern punts 40 yards to NYJ 10, Center-B.Brinkley, fair catch by A.Roberts.",4,4,3,TEN,Punt,Fair Catch,33338.0,35527,13,22,40.0,0.0,40,60,2018,13,12/02/2018,16:05:00,TEN,NYJ,4.04,L,L,,,A
1010,2018120211,3515,"(7:30) (Punt formation) L.Edwards punts 36 yards to TEN 35, Center-T.Hennessy, fair catch by A.Jackson.",4,4,6,NYJ,Punt,Fair Catch,43524.0,44830,16,22,36.0,0.0,36,81,2018,13,12/02/2018,16:05:00,TEN,NYJ,2.96,C,C,,,N
1011,2018120211,3826,"(3:21) (Punt formation) B.Kern punts 53 yards to NYJ 22, Center-B.Brinkley, fair catch by A.Roberts.",4,4,5,TEN,Punt,Fair Catch,33338.0,35527,19,22,53.0,0.0,53,35,2018,13,12/02/2018,16:05:00,TEN,NYJ,4.63,R,R,,,N
1012,2018120211,4011,"(1:54) (Punt formation) L.Edwards punts 46 yards to TEN 14, Center-T.Hennessy, fair catch by A.Jackson.",4,4,5,NYJ,Punt,Fair Catch,43524.0,44830,19,22,46.0,0.0,46,70,2018,13,12/02/2018,16:05:00,TEN,NYJ,4.15,C,C,,,N
1013,2018120212,731,"(2:40) R.Allen punts 36 yards to MIN 10, Center-J.Cardona, fair catch by M.Sherels.",1,4,6,NE,Punt,Fair Catch,40437.0,36071,7,0,36.0,0.0,36,56,2018,13,12/02/2018,16:25:00,NE,MIN,4.12,R,R,,,A
1014,2018120212,911,"(14:11) M.Wile punts 47 yards to NE 25, Center-K.McDermott. J.Edelman to NE 31 for 6 yards (E.Wilson).",2,4,6,MIN,Punt,Return,42907.0,34683,7,0,47.0,6.0,41,82,2018,13,12/02/2018,16:25:00,NE,MIN,5.1,R,R,L,L,N
1015,2018120212,1459,"(3:15) M.Wile punts 36 yards to NE 17, Center-K.McDermott, fair catch by J.Edelman.",2,4,15,MIN,Punt,Fair Catch,42907.0,34683,10,0,36.0,0.0,36,63,2018,13,12/02/2018,16:25:00,NE,MIN,4.44,C,C,,,N
1016,2018120212,1621,"(2:00) R.Allen punts 52 yards to MIN 22, Center-J.Cardona. M.Sherels to MIN 26 for 4 yards (M.Slater).",2,4,1,NE,Punt,Return,40437.0,36071,10,0,52.0,4.0,48,36,2018,13,12/02/2018,16:25:00,NE,MIN,4.3,L,L,R,R,N
1017,2018120212,2171,"(12:48) M.Wile punts 44 yards to NE 34, Center-K.McDermott. J.Edelman to MIN 44 for 22 yards (J.Kearse). PENALTY on NE-B.King, Offensive Holding, 10 yards, enforced at NE 34.",3,4,5,MIN,Punt,Return,42907.0,34683,10,7,44.0,0.0,54,88,2018,13,12/02/2018,16:25:00,NE,MIN,4.15,L,L,R,R,N
1018,2018120212,3123,"(14:22) M.Wile punts 53 yards to NE 27, Center-K.McDermott. J.Edelman to 50 for 23 yards (J.Kearse).",4,4,15,MIN,Punt,Return,42907.0,34683,17,10,53.0,23.0,30,30,2018,13,12/02/2018,16:25:00,NE,MIN,4.81,R,R,L,L,N
1019,2018120213,195,"(10:47) B.Pinion punts 38 yards to SEA 41, Center-K.Nelson. T.Lockett to SEA 37 for -4 yards (M.Harris).",1,4,14,SF,Punt,Return,42508.0,42412,0,0,38.0,-4.0,42,89,2018,13,12/02/2018,16:25:00,SEA,SF,3.96,C,C,C,C,N
1020,2018120213,310,"(8:57) M.Dickson punts 47 yards to SF 7, Center-T.Ott, fair catch by R.James.",1,4,1,SEA,Punt,Fair Catch,46218.0,46309,0,0,47.0,0.0,47,56,2018,13,12/02/2018,16:25:00,SEA,SF,4.47,R,R,,,A
1021,2018120213,467,"(5:55) B.Pinion punts 44 yards to SEA 26, Center-K.Nelson, fair catch by T.Lockett.",1,4,4,SF,Punt,Fair Catch,42508.0,42412,0,0,44.0,0.0,44,80,2018,13,12/02/2018,16:25:00,SEA,SF,4.64,R,R,,,N
1022,2018120213,860,"(15:00) B.Pinion punts 40 yards to SEA 43, Center-K.Nelson, fair catch by T.Lockett.",2,4,18,SF,Punt,Fair Catch,42508.0,42412,6,0,40.0,0.0,40,27,2018,13,12/02/2018,16:25:00,SEA,SF,4.66,C,C,,,N
1023,2018120213,1445,"(6:39) M.Dickson punts 43 yards to SF 26, Center-T.Ott. R.James to SF 28 for 2 yards (J.Coleman).",2,4,4,SEA,Punt,Return,46218.0,46309,13,0,43.0,2.0,41,79,2018,13,12/02/2018,16:25:00,SEA,SF,3.25,C,C,C,C,N
1024,2018120213,1568,"(4:19) B.Pinion punts 48 yards to SEA 10, Center-K.Nelson, fair catch by T.Lockett.",2,4,11,SF,Punt,Fair Catch,42508.0,42412,13,0,48.0,0.0,48,52,2018,13,12/02/2018,16:25:00,SEA,SF,4.58,R,R,,,N
1025,2018120213,2735,"(7:39) M.Dickson punts 53 yards to SF 9, Center-T.Ott. T.Taylor to SF 20 for 11 yards (M.Alexander). PENALTY on SF-M.Nzeocha, Illegal Blindside Block, 10 yards, enforced at SF 20.",3,4,10,SEA,Punt,Return,46218.0,44990,27,10,53.0,11.0,52,48,2018,13,12/02/2018,16:25:00,SEA,SF,4.23,L,L,R,R,N
1026,2018120213,2952,"(2:47) B.Pinion punts 32 yards to SEA 12, Center-K.Nelson, fair catch by T.Lockett.",3,4,19,SF,Punt,Fair Catch,42508.0,42412,27,10,32.0,0.0,32,54,2018,13,12/02/2018,16:25:00,SEA,SF,4.23,L,L,,,A
1027,2018120300,547,"(5:24) T.Way punts 59 yards to PHI 12, Center-N.Sundberg. D.Sproles to PHI 16 for 4 yards (D.Johnson; J.Chesson).",1,4,6,WAS,Punt,Return,40600.0,29957,7,0,59.0,4.0,55,39,2018,13,12/03/2018,20:15:00,PHI,WAS,4.2,C,C,L,L,N
1028,2018120300,639,"(3:57) C.Johnston punts 50 yards to WAS 28, Center-R.Lovato. G.Stroman to WAS 29 for 1 yard (D.Hall).",1,4,4,PHI,Punt,Return,45603.0,46310,7,0,50.0,1.0,49,88,2018,13,12/03/2018,20:15:00,PHI,WAS,4.68,C,C,R,R,N
1029,2018120300,1201,"(9:43) C.Johnston punts 43 yards to WAS 10, Center-R.Lovato, fair catch by M.Harris.",2,4,17,PHI,Punt,Fair Catch,45603.0,43563,7,3,43.0,0.0,43,57,2018,13,12/03/2018,20:15:00,PHI,WAS,3.89,C,C,,,A
1030,2018120300,1663,"(2:33) T.Way punts 44 yards to PHI 46, Center-N.Sundberg. D.Sproles to WAS 40 for 14 yards (D.Everett).",2,4,3,WAS,Punt,Return,40600.0,29957,7,10,44.0,14.0,30,100,2018,13,12/03/2018,20:15:00,PHI,WAS,4.74,R,R,L,L,N
1031,2018120300,2247,"(13:28) T.Way punts 51 yards to PHI 25, Center-N.Sundberg, fair catch by D.Sproles.",3,4,11,WAS,Punt,Fair Catch,40600.0,29957,14,13,51.0,0.0,51,34,2018,13,12/03/2018,20:15:00,PHI,WAS,4.97,C,C,,,N
1032,2018120300,2660,"(4:57) T.Way punts 34 yards to PHI 15, Center-N.Sundberg, fair catch by D.Sproles.",3,4,7,WAS,Punt,Fair Catch,40600.0,29957,14,13,34.0,0.0,34,61,2018,13,12/03/2018,20:15:00,PHI,WAS,4.3,C,C,,,A
1033,2018120300,3332,"(10:11) T.Way punts 49 yards to PHI 26, Center-N.Sundberg. D.Sproles to PHI 27 for 1 yard (M.Nicholson).",4,4,10,WAS,Punt,Return,40600.0,29957,25,13,49.0,1.0,48,85,2018,13,12/03/2018,20:15:00,PHI,WAS,4.47,R,R,,,N
1034,2018120300,3816,"(3:16) T.Way punts 53 yards to PHI 25, Center-N.Sundberg, fair catch by D.Sproles.",4,4,24,WAS,Punt,Fair Catch,40600.0,29957,28,13,53.0,0.0,53,88,2018,13,12/03/2018,20:15:00,PHI,WAS,4.7,C,C,,,N
